,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,17692,0,2016-08-13T14:00:00+00:00,Selhurst Park,52,60,0,0,0,1,4,3,7,8,14,13,3,2,7,8,7,5,12,15,3,6,0,2,62%,38%,2,2,,,2,4,414,245,298,143,72%,58%
1,17682,2,2016-08-20T14:00:00+00:00,White Hart Lane,47,52,0,0,1,0,5,2,9,6,20,10,6,2,10,4,10,6,19,9,10,4,2,0,56%,44%,3,3,,,2,4,440,325,353,234,80%,72%
2,17671,1,2016-08-27T14:00:00+00:00,Selhurst Park,52,35,0,1,1,1,5,3,12,4,24,10,7,3,16,5,8,5,15,10,10,4,5,2,59%,41%,2,1,,,2,3,447,326,380,246,85%,75%
3,17663,0,2016-09-10T14:00:00+00:00,Riverside,70,52,1,1,1,2,4,4,5,4,12,12,3,4,7,6,5,6,5,9,6,6,3,1,57%,43%,1,2,,,2,3,526,390,450,306,86%,78%
4,17648,2,2016-09-18T13:15:00+00:00,Selhurst Park,52,75,2,0,4,1,8,4,2,6,14,11,4,1,9,6,5,5,15,9,10,5,2,3,56%,44%,2,1,,,3,3,459,350,376,259,82%,74%
5,17644,0,2016-09-24T14:00:00+00:00,Stadium of Light,746,52,1,0,2,3,4,4,4,13,11,21,3,4,6,15,5,6,15,12,3,5,3,2,44%,56%,0,2,,,1,2,360,450,260,336,72%,75%
6,17636,1,2016-09-30T19:00:00+00:00,Goodison Park,45,52,1,0,1,1,3,2,6,2,13,10,4,6,9,5,4,5,16,11,10,9,3,1,56%,44%,5,4,,,1,1,398,297,299,200,75%,67%
7,17620,0,2016-10-15T16:30:00+00:00,Selhurst Park,52,48,0,1,0,1,3,4,8,5,12,12,1,3,7,6,5,6,12,13,7,6,1,1,55%,45%,1,5,0,1,3,3,411,351,305,251,74%,72%
8,17613,2,2016-10-22T14:00:00+00:00,King Power Stadium,46,52,1,0,3,1,4,7,7,7,16,23,5,9,10,13,6,10,10,8,8,8,1,3,44%,56%,,,,,5,1,403,487,297,390,74%,80%
9,17600,0,2016-10-29T16:30:00+00:00,Selhurst Park,52,40,2,3,2,4,6,10,1,5,7,17,0,2,6,13,1,4,15,5,3,3,4,1,44%,56%,1,2,,,6,4,417,518,304,399,73%,77%
10,17594,2,2016-11-05T15:00:00+00:00,Turf Moor,44,52,2,0,3,2,7,5,6,7,14,16,1,4,9,8,5,8,11,12,4,7,3,3,38%,62%,1,2,,,3,3,328,508,214,400,65%,79%
11,17580,0,2016-11-19T15:00:00+00:00,Selhurst Park,52,50,0,1,1,2,2,4,4,5,8,10,2,1,6,8,2,2,12,15,2,7,1,1,38%,62%,1,2,,,1,1,276,447,164,337,59%,75%
12,17575,2,2016-11-26T15:00:00+00:00,Liberty Stadium,76,52,1,1,5,4,9,4,7,4,18,12,2,4,11,11,7,2,12,24,10,6,2,0,56%,44%,4,5,,,1,3,371,289,293,203,79%,70%
13,17561,2,2016-12-03T15:00:00+00:00,Selhurst Park,52,41,2,0,3,0,4,3,3,10,9,17,2,4,5,12,4,5,11,13,4,9,,,41%,59%,3,1,,,3,1,338,458,246,360,73%,79%
14,17554,1,2016-12-10T15:00:00+00:00,KCOM Stadium,64,52,1,0,3,3,6,6,7,6,15,15,2,3,11,10,4,5,16,14,4,7,2,0,56%,44%,2,4,,,3,3,448,340,352,247,79%,73%
15,17537,0,2016-12-14T20:00:00+00:00,Selhurst Park,52,33,0,1,1,2,3,6,3,7,6,16,0,3,4,10,2,6,16,10,1,8,0,1,39%,61%,2,3,,,4,2,400,625,301,529,75%,85%
16,17536,0,2016-12-17T12:30:00+00:00,Selhurst Park,52,49,0,1,0,1,2,6,4,3,6,13,0,4,3,8,3,5,12,15,5,3,1,2,53%,47%,2,3,,,5,2,476,418,370,322,78%,77%
17,17526,1,2016-12-26T12:30:00+00:00,Vicarage Road,38,52,0,1,1,1,3,4,4,5,9,10,2,1,3,5,6,5,18,17,7,3,0,1,56%,44%,2,4,,,3,2,355,292,235,174,66%,60%
18,17507,2,2017-01-01T16:00:00+00:00,Emirates Stadium,42,52,1,0,2,0,7,4,5,2,22,7,10,1,14,4,8,3,9,7,8,4,2,3,64%,36%,1,1,,,4,5,637,351,541,258,85%,74%
19,17498,0,2017-01-03T20:00:00+00:00,Selhurst Park,52,76,0,1,1,2,3,4,2,5,7,11,2,2,4,7,3,4,13,14,4,5,1,1,47%,53%,2,1,,,2,2,411,477,315,377,77%,79%
