,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
18,17516,1,2016-12-30T20:00:00+00:00,KCOM Stadium,64,45,1,1,2,2,4,7,5,7,13,20,4,6,8,13,5,8,10,13,5,5,4,0,43%,57%,2,2,,,6,2,405,525,289,425,71%,81%
19,17505,2,2017-01-02T15:00:00+00:00,The Hawthorns,60,64,0,1,3,1,5,6,0,9,8,17,3,2,6,9,2,8,5,4,7,9,,,41%,59%,,,,,5,2,346,516,269,440,78%,85%
20,17491,2,2017-01-14T15:00:00+00:00,KCOM Stadium,64,35,1,1,3,1,3,6,9,1,14,8,2,1,10,5,5,3,13,11,4,5,3,3,39%,61%,0,1,,,5,1,356,572,274,469,77%,82%
21,17477,2,2017-01-22T16:30:00+00:00,Stamford Bridge,49,64,1,0,2,0,5,4,1,4,9,9,3,1,4,3,5,6,12,10,9,7,1,1,52%,48%,1,3,,,4,3,559,512,469,426,84%,83%
22,17467,1,2017-02-01T20:00:00+00:00,Old Trafford,33,64,0,0,0,0,6,2,4,4,16,6,6,0,11,3,5,3,20,16,7,1,6,1,67%,33%,1,4,,,2,6,634,314,538,228,85%,73%
23,17462,2,2017-02-04T15:00:00+00:00,KCOM Stadium,64,40,1,0,2,0,4,5,3,6,7,22,0,11,6,14,1,8,9,12,1,15,2,1,27%,73%,2,1,,,5,2,255,636,159,526,62%,83%
24,17456,2,2017-02-11T12:30:00+00:00,Emirates Stadium,42,64,1,0,2,0,7,4,8,5,17,9,2,0,15,7,2,2,12,9,3,8,4,0,49%,51%,3,1,0,1,4,3,483,479,389,385,81%,80%
25,17445,1,2017-02-25T15:00:00+00:00,KCOM Stadium,64,44,0,0,1,1,1,3,9,4,15,11,5,4,10,5,5,6,8,13,6,3,0,6,66%,34%,1,3,0,1,2,0,477,240,371,136,78%,57%
26,17433,2,2017-03-04T15:00:00+00:00,King Power Stadium,46,64,1,1,3,1,5,4,9,5,17,10,3,1,9,6,9,4,12,13,10,4,1,0,49%,51%,1,1,,,3,3,396,410,285,314,72%,77%
27,17427,2,2017-03-11T15:00:00+00:00,KCOM Stadium,64,76,0,0,2,1,7,3,3,5,15,11,5,3,8,9,7,2,14,5,2,7,7,3,49%,51%,3,1,,,2,4,376,377,291,283,77%,75%
28,17419,2,2017-03-18T15:00:00+00:00,Goodison Park,45,64,1,0,4,0,8,0,4,4,14,6,2,2,12,4,2,2,9,7,5,8,4,0,51%,49%,2,0,0,1,0,4,469,425,377,316,80%,74%
29,17409,2,2017-04-01T14:00:00+00:00,KCOM Stadium,64,48,0,1,2,1,3,4,3,7,7,12,1,1,6,8,1,4,16,9,5,5,2,1,45%,55%,2,2,,,3,1,385,454,259,357,67%,79%
30,17397,2,2017-04-05T18:45:00+00:00,KCOM Stadium,64,70,3,2,4,2,5,4,7,4,17,12,5,4,15,7,2,5,13,12,8,4,1,1,47%,53%,2,1,,,2,1,400,433,307,326,77%,75%
31,17388,2,2017-04-08T14:00:00+00:00,Etihad Stadium,50,64,1,0,3,1,7,1,10,4,23,7,6,2,16,5,8,2,6,8,7,3,1,2,67%,33%,0,2,,,0,6,713,340,644,257,90%,76%
32,17380,2,2017-04-15T14:00:00+00:00,bet365 Stadium,75,64,1,0,3,1,4,3,6,6,14,14,4,5,10,10,4,4,12,5,3,7,4,3,44%,56%,0,2,,,2,1,359,436,264,330,74%,76%
33,17371,2,2017-04-22T14:00:00+00:00,KCOM Stadium,64,38,0,0,2,0,3,2,3,6,8,14,2,6,3,7,5,7,10,11,4,7,2,2,34%,66%,3,1,1,0,2,1,300,573,206,487,69%,85%
34,17359,1,2017-04-29T14:00:00+00:00,St. Mary's Stadium,41,64,0,0,0,0,2,1,3,3,11,9,6,5,5,4,6,5,9,13,6,6,2,1,51%,49%,0,3,,,1,2,431,399,331,294,77%,74%
35,17349,0,2017-05-06T14:00:00+00:00,KCOM Stadium,64,746,0,0,0,2,6,5,5,6,16,12,5,1,8,8,8,4,10,8,7,4,0,4,59%,41%,3,1,,,3,5,451,317,358,220,79%,69%
36,17334,2,2017-05-14T11:00:00+00:00,Selhurst Park,52,64,2,0,4,0,4,0,7,6,12,9,1,3,9,6,3,3,13,14,3,7,3,1,29%,71%,3,5,,,,,200,487,120,388,60%,80%
37,17320,0,2017-05-21T14:00:00+00:00,KCOM Stadium,64,47,0,3,1,7,4,14,4,3,10,19,2,2,6,12,4,7,14,5,2,3,2,0,34%,66%,,,,,7,3,310,600,229,520,74%,87%
