,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,17694,1,2016-08-13T14:00:00+00:00,Riverside,70,75,1,0,1,1,2,1,6,9,12,12,4,2,8,7,4,5,18,14,9,6,1,2,45%,55%,3,5,,,0,1,349,420,262,330,75%,79%
1,17678,0,2016-08-21T12:30:00+00:00,Stadium of Light,746,70,0,2,1,2,5,3,6,2,18,8,7,3,13,3,5,5,11,14,8,1,2,0,46%,54%,1,1,,,1,4,401,476,307,372,77%,78%
2,17668,1,2016-08-28T12:30:00+00:00,The Hawthorns,60,70,0,0,0,0,2,2,6,4,13,7,5,1,8,5,5,2,12,11,5,4,1,3,41%,59%,1,3,,,2,2,350,515,259,428,74%,83%
3,17663,0,2016-09-10T14:00:00+00:00,Riverside,70,52,1,1,1,2,4,4,5,4,12,12,3,4,7,6,5,6,5,9,6,6,3,1,57%,43%,1,2,,,2,3,526,390,450,306,86%,78%
4,17651,2,2016-09-17T16:30:00+00:00,Goodison Park,45,70,3,1,3,1,6,0,4,3,11,7,1,4,8,2,3,6,5,15,6,3,4,3,52%,48%,2,1,,,0,3,544,502,457,409,84%,81%
5,17642,0,2016-09-24T14:00:00+00:00,Riverside,70,47,0,2,1,2,2,5,2,7,6,19,2,7,5,10,1,9,14,9,2,10,0,3,41%,59%,2,1,,,3,1,391,550,286,452,73%,82%
6,17634,1,2016-10-01T14:00:00+00:00,London Stadium,48,70,0,0,1,1,2,3,11,4,19,9,6,2,10,7,9,2,13,12,4,5,5,2,40%,60%,2,3,,,1,1,327,482,246,384,75%,80%
7,17619,0,2016-10-16T12:30:00+00:00,Riverside,70,38,0,0,0,1,3,2,7,1,10,4,0,1,6,2,4,2,15,10,4,6,0,1,63%,37%,4,1,,,1,3,467,265,388,186,83%,70%
8,17610,1,2016-10-22T14:00:00+00:00,Emirates Stadium,42,70,0,0,0,0,6,4,3,3,10,11,1,4,3,8,7,3,6,13,8,3,5,2,74%,26%,1,0,,,4,6,706,235,604,132,86%,56%
9,17602,2,2016-10-29T14:00:00+00:00,Riverside,70,35,1,0,2,0,3,3,6,8,11,18,2,7,5,7,6,11,7,7,4,9,,,40%,60%,2,1,,,2,1,357,526,275,438,77%,83%
10,17595,1,2016-11-05T15:00:00+00:00,Etihad Stadium,50,70,1,0,1,1,7,3,11,1,25,5,7,1,14,3,11,2,7,15,8,2,5,2,71%,29%,1,3,,,2,6,632,266,554,181,88%,68%
11,17578,0,2016-11-20T16:00:00+00:00,Riverside,70,49,0,1,0,1,1,3,7,6,12,13,4,4,6,10,6,3,13,10,2,3,0,1,42%,58%,2,3,,,2,1,451,620,365,527,81%,85%
12,17573,1,2016-11-26T15:00:00+00:00,King Power Stadium,46,70,1,1,2,2,3,2,6,2,11,6,2,2,7,4,4,2,15,12,2,3,3,1,40%,60%,4,4,,,0,1,330,487,210,378,64%,78%
13,17557,2,2016-12-05T20:00:00+00:00,Riverside,70,64,0,0,1,0,4,2,5,3,16,6,7,1,10,3,6,3,6,10,13,7,3,2,60%,40%,1,1,,,2,3,601,395,524,300,87%,76%
14,17549,2,2016-12-11T14:15:00+00:00,St. Mary's Stadium,41,70,0,0,1,0,3,2,6,1,14,6,5,3,10,4,4,2,14,12,4,2,3,2,55%,45%,4,3,,,1,1,510,418,396,314,78%,75%
15,17542,0,2016-12-14T19:45:00+00:00,Riverside,70,40,0,1,0,3,3,4,1,4,8,15,4,7,3,12,5,3,11,14,5,2,1,4,37%,63%,1,0,,,1,3,393,679,314,598,80%,88%
16,17532,2,2016-12-17T15:00:00+00:00,Riverside,70,76,2,0,3,0,4,2,5,6,10,14,1,6,5,6,5,8,10,11,3,8,0,3,43%,57%,1,0,,,2,1,409,523,306,420,75%,80%
17,17521,2,2016-12-26T15:00:00+00:00,Turf Moor,44,70,0,0,1,0,4,2,2,4,6,8,0,2,2,4,4,4,17,18,7,3,3,4,45%,55%,6,5,,,2,3,321,396,190,275,59%,69%
18,17513,2,2016-12-31T15:00:00+00:00,Old Trafford,33,70,0,0,2,1,12,2,12,4,32,9,8,3,24,3,8,6,9,14,12,2,5,0,65%,35%,1,1,,,1,10,610,332,532,241,87%,73%
19,17506,1,2017-01-02T12:30:00+00:00,Riverside,70,46,0,0,0,0,1,4,5,4,9,10,3,2,4,4,5,6,10,9,2,2,,,62%,38%,3,0,,,4,1,530,331,431,219,81%,66%
20,17494,1,2017-01-14T15:00:00+00:00,Vicarage Road,38,70,0,0,0,0,5,1,6,4,12,5,1,0,9,3,3,2,15,15,3,1,2,3,46%,54%,3,1,,,1,5,355,431,250,325,70%,75%
21,17483,0,2017-01-21T15:00:00+00:00,Riverside,70,48,1,2,1,3,2,5,5,5,11,13,4,3,7,9,4,4,7,14,7,5,2,0,61%,39%,2,1,,,2,1,529,338,426,255,81%,75%
22,17474,1,2017-01-31T19:45:00+00:00,Riverside,70,60,1,1,1,1,3,5,3,5,11,15,5,5,7,10,4,5,12,13,4,3,0,2,61%,39%,2,1,,,4,4,482,288,384,201,80%,70%
23,17459,2,2017-02-04T17:30:00+00:00,White Hart Lane,47,70,0,0,1,0,5,0,6,5,17,8,6,3,11,5,6,3,8,11,11,2,5,1,65%,35%,0,1,,,0,4,583,315,494,216,85%,69%
24,17452,1,2017-02-11T15:00:00+00:00,Riverside,70,45,0,0,0,0,3,3,4,3,9,7,2,1,6,5,3,2,14,9,5,2,0,2,45%,55%,2,0,,,3,3,470,562,344,455,73%,81%
25,17443,2,2017-02-25T15:00:00+00:00,Selhurst Park,52,70,1,0,1,0,3,4,7,6,15,11,5,1,11,4,4,7,13,15,4,2,2,0,45%,55%,3,1,,,4,2,347,430,251,327,72%,76%
26,17434,2,2017-03-04T15:00:00+00:00,bet365 Stadium,75,70,2,0,2,0,8,2,5,3,13,8,0,3,11,4,2,4,16,20,6,1,1,4,54%,46%,1,2,,,2,5,435,369,340,277,78%,75%
27,17416,0,2017-03-19T12:00:00+00:00,Riverside,70,33,0,1,1,3,3,6,4,4,10,14,3,4,9,9,1,5,9,8,8,3,0,1,63%,37%,1,1,,,3,2,555,326,460,239,83%,73%
28,17405,1,2017-04-02T12:30:00+00:00,Liberty Stadium,76,70,0,0,0,0,3,1,6,4,15,8,6,3,6,6,9,2,9,16,11,3,1,0,55%,45%,2,3,,,1,3,420,358,334,259,80%,72%
29,17397,2,2017-04-05T18:45:00+00:00,KCOM Stadium,64,70,3,2,4,2,5,4,7,4,17,12,5,4,15,7,2,5,13,12,8,4,1,1,47%,53%,2,1,,,2,1,400,433,307,326,77%,75%
30,17389,1,2017-04-08T14:00:00+00:00,Riverside,70,44,0,0,0,0,5,2,5,5,13,7,3,0,8,5,5,2,9,12,4,3,2,2,57%,43%,0,3,,,2,3,451,340,372,259,82%,76%
31,17374,0,2017-04-17T19:00:00+00:00,Riverside,70,42,0,1,1,2,5,4,6,4,13,12,2,4,9,7,4,5,11,16,2,4,3,0,35%,65%,2,2,,,2,4,308,584,216,492,70%,84%
32,17370,2,2017-04-22T14:00:00+00:00,Vitality Stadium,35,70,2,0,4,0,10,2,7,3,21,5,4,0,11,1,10,4,4,14,4,3,2,2,68%,32%,0,4,0,1,2,6,601,276,540,215,90%,78%
33,17366,2,2017-04-26T18:45:00+00:00,Riverside,70,746,1,0,1,0,2,4,3,4,6,10,1,2,2,4,4,6,15,11,3,5,1,6,48%,52%,3,3,,,4,1,397,416,282,302,71%,73%
34,17356,1,2017-04-30T13:05:00+00:00,Riverside,70,50,1,0,2,2,6,4,6,10,14,22,2,8,7,14,7,8,9,9,4,11,1,1,31%,69%,4,4,,,2,4,256,540,174,473,68%,88%
35,17343,2,2017-05-08T19:00:00+00:00,Stamford Bridge,49,70,2,0,3,0,7,1,11,0,21,2,3,1,13,1,8,1,8,21,8,1,0,2,57%,43%,0,2,,,1,4,619,466,531,393,86%,84%
36,17337,0,2017-05-13T14:00:00+00:00,Riverside,70,41,0,1,1,2,3,4,5,6,14,14,6,4,8,10,6,4,19,11,6,3,2,0,41%,59%,3,0,,,2,2,367,522,281,439,77%,84%
37,17322,2,2017-05-21T14:00:00+00:00,Anfield,40,70,1,0,3,0,10,3,9,3,25,9,6,3,12,6,13,3,13,8,3,3,1,0,73%,27%,0,1,,,3,7,752,260,670,174,89%,67%
