,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,17695,1,2016-08-13T14:00:00+00:00,St. Mary's Stadium,41,38,0,1,1,1,6,1,10,4,24,5,8,0,11,1,13,4,8,12,6,2,1,0,64%,36%,1,2,0,1,0,6,583,325,495,224,85%,69%
1,17686,2,2016-08-19T19:00:00+00:00,Old Trafford,33,41,1,0,2,0,5,1,6,9,12,13,1,3,7,7,5,6,11,8,4,0,2,2,43%,57%,,,,,1,3,408,533,340,453,83%,85%
2,17674,1,2016-08-27T14:00:00+00:00,St. Mary's Stadium,41,746,0,0,1,1,7,2,5,2,16,5,4,1,1,4,15,1,15,8,5,5,4,2,63%,37%,2,2,,,1,6,480,270,391,179,81%,66%
3,17660,2,2016-09-10T14:00:00+00:00,Emirates Stadium,42,41,1,1,2,1,2,5,7,4,17,11,8,2,15,7,2,5,10,8,6,1,0,2,56%,44%,2,5,,,5,0,588,457,498,358,85%,78%
4,17649,2,2016-09-18T13:15:00+00:00,St. Mary's Stadium,41,76,0,0,1,0,6,3,9,5,19,9,4,1,13,6,6,3,14,9,7,1,5,1,53%,47%,1,1,,,3,5,442,402,365,315,83%,78%
5,17638,0,2016-09-25T15:00:00+00:00,London Stadium,48,41,0,1,0,3,1,9,7,5,13,18,5,4,7,15,6,3,9,14,6,2,,,45%,55%,5,2,,,6,0,370,472,286,386,77%,82%
6,17628,1,2016-10-02T13:15:00+00:00,King Power Stadium,46,41,0,0,0,0,1,5,5,3,9,11,3,3,5,8,4,3,9,9,3,6,1,2,38%,62%,1,0,,,5,1,390,627,286,525,73%,84%
7,17618,2,2016-10-16T15:00:00+00:00,St. Mary's Stadium,41,44,0,0,3,1,14,1,9,4,34,6,11,1,24,4,10,2,11,10,8,4,0,1,64%,36%,1,2,,,0,11,553,307,469,211,85%,69%
8,17608,1,2016-10-23T12:30:00+00:00,Etihad Stadium,50,41,0,1,1,1,3,2,7,3,14,6,4,1,8,3,6,3,11,10,10,3,1,4,64%,36%,3,3,,,1,2,582,319,488,223,84%,70%
9,17598,0,2016-10-30T16:00:00+00:00,St. Mary's Stadium,41,49,0,1,0,2,1,7,6,4,10,13,3,2,6,9,4,4,13,16,7,3,2,0,54%,46%,,,,,5,1,486,409,408,325,84%,79%
10,17589,2,2016-11-06T14:15:00+00:00,KCOM Stadium,64,41,0,1,2,1,2,7,4,5,6,19,0,7,4,13,2,6,13,15,1,10,1,1,33%,67%,0,5,,,6,0,319,631,228,538,71%,85%
11,17582,1,2016-11-19T15:00:00+00:00,St. Mary's Stadium,41,40,0,0,0,0,0,2,2,8,3,15,1,5,1,9,2,6,8,11,1,8,2,2,35%,65%,1,1,,,2,0,368,661,243,537,66%,81%
12,17568,2,2016-11-27T16:30:00+00:00,St. Mary's Stadium,41,45,1,0,1,0,7,1,7,11,17,13,3,1,11,8,6,5,11,15,5,2,,,52%,48%,0,2,,,1,5,461,415,365,323,79%,78%
13,17561,2,2016-12-03T15:00:00+00:00,Selhurst Park,52,41,2,0,3,0,4,3,3,10,9,17,2,4,5,12,4,5,11,13,4,9,,,41%,59%,3,1,,,3,1,338,458,246,360,73%,79%
14,17549,2,2016-12-11T14:15:00+00:00,St. Mary's Stadium,41,70,0,0,1,0,3,2,6,1,14,6,5,3,10,4,4,2,14,12,4,2,3,2,55%,45%,4,3,,,1,1,510,418,396,314,78%,75%
15,17539,1,2016-12-14T20:00:00+00:00,bet365 Stadium,75,41,0,0,0,0,3,4,1,7,5,15,1,4,4,5,1,10,9,10,3,11,1,2,28%,72%,1,2,1,0,4,3,227,560,140,492,62%,88%
16,17530,0,2016-12-18T13:30:00+00:00,Vitality Stadium,35,41,1,1,1,3,5,8,2,4,10,14,3,2,8,7,2,7,6,12,7,4,0,2,46%,54%,0,3,,,4,4,454,519,368,424,81%,82%
17,17517,0,2016-12-28T19:45:00+00:00,St. Mary's Stadium,41,47,1,1,1,4,2,5,3,7,9,17,4,5,5,10,4,7,7,16,2,10,2,0,34%,66%,1,4,1,0,1,1,319,622,221,521,69%,84%
