,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,17688,0,2016-08-14T15:00:00+00:00,Emirates Stadium,42,40,1,1,3,4,5,7,3,3,9,16,1,6,6,12,3,4,13,17,5,4,4,3,50%,50%,3,3,,,3,2,485,479,386,380,80%,79%
1,17679,1,2016-08-20T16:30:00+00:00,King Power Stadium,46,42,0,0,0,0,1,4,2,4,8,13,5,5,3,5,5,8,11,7,2,7,1,2,39%,61%,1,2,,,4,1,362,555,256,450,71%,81%
2,17675,0,2016-08-27T14:00:00+00:00,Vicarage Road,38,42,0,3,1,3,6,7,6,2,14,10,2,1,8,6,6,4,18,15,3,2,1,2,45%,55%,6,1,,,4,6,397,490,311,411,78%,84%
3,17660,2,2016-09-10T14:00:00+00:00,Emirates Stadium,42,41,1,1,2,1,2,5,7,4,17,11,8,2,15,7,2,5,10,8,6,1,0,2,56%,44%,2,5,,,5,0,588,457,498,358,85%,78%
4,17652,0,2016-09-17T14:00:00+00:00,KCOM Stadium,64,42,0,1,1,4,2,9,2,6,6,24,2,9,3,16,3,8,9,12,2,4,3,2,39%,61%,0,2,1,0,6,1,508,801,437,741,86%,93%
5,17639,2,2016-09-24T16:30:00+00:00,Emirates Stadium,42,49,3,0,3,0,5,2,5,5,14,9,4,2,9,7,5,2,9,11,9,1,5,2,49%,51%,0,2,,,2,2,529,538,438,447,83%,83%
6,17627,0,2016-10-02T15:30:00+00:00,Turf Moor,44,42,0,0,0,1,1,3,6,8,10,18,3,7,5,13,5,5,2,3,2,6,4,0,32%,68%,,,,,2,1,351,741,246,637,70%,86%
7,17621,2,2016-10-15T14:00:00+00:00,Emirates Stadium,42,76,2,1,3,2,6,6,7,5,16,13,3,2,10,9,6,4,7,10,5,6,9,2,48%,52%,0,1,1,0,4,3,514,525,428,418,83%,80%
8,17610,1,2016-10-22T14:00:00+00:00,Emirates Stadium,42,70,0,0,0,0,6,4,3,3,10,11,1,4,3,8,7,3,6,13,8,3,5,2,74%,26%,1,0,,,4,6,706,235,604,132,86%,56%
9,17606,0,2016-10-29T11:30:00+00:00,Stadium of Light,746,42,0,1,1,4,1,7,1,12,3,21,1,2,1,14,2,7,9,13,0,8,6,1,34%,66%,4,3,,,3,0,299,591,216,505,72%,85%
10,17591,1,2016-11-06T12:00:00+00:00,Emirates Stadium,42,47,1,0,1,1,2,3,9,7,15,10,4,0,8,7,8,3,11,17,7,2,7,1,45%,55%,1,2,,,2,2,423,522,298,395,70%,76%
11,17586,1,2016-11-19T12:30:00+00:00,Old Trafford,33,42,0,0,1,1,5,1,5,3,12,5,2,1,6,2,6,3,14,11,10,4,3,0,45%,55%,3,3,,,0,4,444,552,352,434,79%,79%
12,17569,2,2016-11-27T14:15:00+00:00,Emirates Stadium,42,35,1,1,3,1,3,3,7,5,16,9,6,1,13,7,3,2,12,13,3,10,1,4,51%,49%,3,5,,,2,0,466,432,382,337,82%,78%
13,17560,0,2016-12-03T17:30:00+00:00,London Stadium,48,42,0,1,1,5,3,10,5,6,10,19,2,3,6,14,4,5,10,11,3,2,0,2,50%,50%,3,3,,,5,2,491,483,393,384,80%,80%
14,17552,2,2016-12-10T15:00:00+00:00,Emirates Stadium,42,75,1,1,3,1,6,5,7,5,21,12,8,2,17,7,4,5,9,6,7,7,3,3,64%,36%,,,,,4,3,539,288,463,212,86%,74%
15,17546,2,2016-12-13T19:45:00+00:00,Goodison Park,45,42,1,1,2,1,4,3,5,6,14,9,5,0,10,7,4,2,10,10,8,3,1,2,41%,59%,3,1,1,0,0,2,358,530,250,420,70%,79%
16,17528,2,2016-12-18T16:00:00+00:00,Etihad Stadium,50,42,0,1,2,1,5,1,7,5,14,6,2,0,9,3,5,3,9,13,8,1,4,1,60%,40%,4,2,,,0,3,594,388,502,288,85%,74%
17,17520,2,2016-12-26T15:00:00+00:00,Emirates Stadium,42,60,0,0,1,0,11,1,8,1,26,3,7,1,17,3,9,0,12,7,6,5,0,4,75%,25%,3,1,,,1,10,813,246,731,171,90%,70%
18,17507,2,2017-01-01T16:00:00+00:00,Emirates Stadium,42,52,1,0,2,0,7,4,5,2,22,7,10,1,14,4,8,3,9,7,8,4,2,3,64%,36%,1,1,,,4,5,637,351,541,258,85%,74%
19,17500,1,2017-01-03T19:45:00+00:00,Vitality Stadium,35,42,2,0,3,3,6,4,5,5,13,14,2,5,6,9,7,5,10,12,4,7,2,3,39%,61%,3,3,1,0,1,3,376,571,275,469,73%,82%
20,17493,0,2017-01-14T15:00:00+00:00,Liberty Stadium,76,42,0,1,0,4,3,6,6,2,12,14,3,6,6,12,6,4,12,8,3,2,2,0,43%,57%,2,0,,,4,3,446,605,373,507,84%,84%
21,17478,2,2017-01-22T14:15:00+00:00,Emirates Stadium,42,44,0,0,2,1,8,7,7,3,24,13,9,3,15,7,9,6,12,11,10,4,2,0,69%,31%,1,3,1,0,6,6,578,237,502,158,87%,67%
22,17471,0,2017-01-31T19:45:00+00:00,Emirates Stadium,42,38,0,2,1,2,5,6,8,2,20,10,7,2,14,6,6,4,12,15,9,5,2,1,73%,27%,3,3,,,4,4,598,207,503,125,84%,60%
23,17466,2,2017-02-04T12:30:00+00:00,Stamford Bridge,49,42,1,0,3,1,6,5,5,2,13,9,2,2,8,6,5,3,14,8,10,13,4,3,41%,59%,1,1,,,4,3,410,561,326,472,80%,84%
24,17456,2,2017-02-11T12:30:00+00:00,Emirates Stadium,42,64,1,0,2,0,7,4,8,5,17,9,2,0,15,7,2,2,12,9,3,8,4,0,49%,51%,3,1,0,1,4,3,483,479,389,385,81%,80%
25,17432,2,2017-03-04T17:30:00+00:00,Anfield,40,42,2,0,3,1,7,3,5,2,18,7,6,2,11,5,7,2,8,15,9,3,5,3,53%,47%,1,2,,,2,4,456,405,343,313,75%,77%
26,17423,2,2017-03-18T12:30:00+00:00,The Hawthorns,60,42,1,1,3,1,8,2,3,4,12,11,1,5,11,6,1,5,5,6,4,5,2,1,23%,77%,1,0,,,1,4,221,752,130,659,59%,88%
27,17404,1,2017-04-02T15:00:00+00:00,Emirates Stadium,42,50,1,2,2,2,3,5,5,6,8,14,0,3,6,9,2,5,8,15,3,8,5,6,44%,56%,3,2,,,3,1,405,506,306,398,76%,79%
28,17396,2,2017-04-05T18:45:00+00:00,Emirates Stadium,42,48,0,0,3,0,8,2,7,4,21,7,6,1,13,2,8,5,11,5,5,0,2,3,65%,35%,2,2,,,2,5,680,347,596,266,88%,77%
29,17384,2,2017-04-10T19:00:00+00:00,Selhurst Park,52,42,1,0,3,0,6,3,7,6,17,11,4,2,13,8,4,3,11,10,5,8,5,2,27%,73%,0,1,,,3,3,233,628,151,529,65%,84%
