,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,11907,2,2017-08-12T14:00:00+00:00,Goodison Park,45,75,1,0,1,0,4,1,3,6,9,9,2,2,5,4,4,5,13,10,6,7,2,6,61%,39%,1,1,,,1,3,497,292,392,211,79%,72%
1,11895,2,2017-08-19T16:30:00+00:00,bet365 Stadium,75,42,0,0,1,0,4,6,5,6,11,18,2,6,9,9,2,9,6,11,2,9,4,3,22%,78%,,,,,6,3,213,731,137,639,64%,87%
2,11885,1,2017-08-27T12:30:00+00:00,The Hawthorns,60,75,0,0,1,1,2,2,8,9,10,16,0,5,8,8,2,8,10,9,10,4,2,0,42%,58%,2,2,,,1,1,314,438,239,380,76%,87%
3,11875,1,2017-09-09T16:30:00+00:00,bet365 Stadium,75,33,1,1,2,2,5,8,4,5,10,18,1,5,6,11,4,7,10,10,5,11,1,4,36%,64%,,,,,7,3,332,564,252,490,76%,87%
4,11867,2,2017-09-16T14:00:00+00:00,St James' Park,34,75,1,0,2,1,3,4,6,7,14,13,5,2,8,7,6,6,13,11,7,5,2,1,42%,58%,3,1,,,3,1,291,405,207,304,71%,75%
5,11859,0,2017-09-23T14:00:00+00:00,bet365 Stadium,75,49,0,2,0,4,2,4,7,3,13,7,4,0,7,6,6,1,5,14,5,0,0,1,44%,56%,2,2,,,0,2,407,547,319,466,78%,85%
6,11848,2,2017-09-30T14:00:00+00:00,bet365 Stadium,75,41,1,0,2,1,6,3,1,12,17,21,10,6,11,16,6,5,11,10,5,6,1,3,29%,71%,1,2,,,2,5,262,620,171,533,65%,86%
7,11838,2,2017-10-14T14:00:00+00:00,Etihad Stadium,50,75,3,1,7,2,11,1,9,3,20,5,0,1,12,4,8,2,5,8,5,0,2,1,79%,21%,0,1,,,0,4,892,231,814,152,91%,66%
8,11828,0,2017-10-21T14:00:00+00:00,bet365 Stadium,75,35,0,2,1,2,3,3,6,3,11,7,2,1,9,5,2,2,17,10,8,3,4,1,52%,48%,0,1,,,1,2,407,391,287,282,71%,72%
9,11819,0,2017-10-28T14:00:00+00:00,Vicarage Road,38,75,0,1,0,1,0,2,7,3,15,6,8,1,11,2,4,4,10,9,8,1,4,2,70%,30%,4,4,,,1,0,561,249,456,150,81%,60%
10,11811,1,2017-11-04T12:30:00+00:00,bet365 Stadium,75,46,1,1,2,2,7,4,3,5,11,14,1,5,9,10,2,4,12,8,4,10,0,5,47%,53%,,,,,2,5,379,424,284,337,75%,79%
