,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,157020,1,2019-08-11T13:00:00+00:00,King Power Stadium,46,39,0,0,0,0,1,2,10,4,16,8,5,2,3,5,13,3,3,13,12,3,0,1,70%,30%,0,2,,,2,1,665,291,564,202,85%,69%
1,157028,1,2019-08-18T15:30:00+00:00,Stamford Bridge,49,46,1,0,1,1,5,3,7,7,14,12,2,2,9,6,5,6,9,14,4,5,3,3,50%,50%,1,0,,,2,4,454,455,359,352,79%,77%
2,157041,0,2019-08-24T14:00:00+00:00,Bramall Lane,62,46,0,1,1,2,2,2,3,4,7,10,2,4,4,5,3,5,11,6,7,4,1,5,49%,51%,1,0,,,0,1,421,452,316,358,75%,79%
3,157050,2,2019-08-31T14:00:00+00:00,King Power Stadium,46,35,2,1,3,1,6,2,5,2,15,8,4,4,7,3,8,5,9,11,4,5,2,1,55%,45%,1,3,,,1,3,541,432,435,334,80%,77%
4,157059,2,2019-09-14T14:00:00+00:00,Old Trafford,33,46,1,0,1,0,5,3,5,4,10,9,0,2,4,3,6,6,14,14,3,9,0,2,41%,59%,1,2,,,3,4,345,471,258,373,75%,79%
5,157070,2,2019-09-21T11:30:00+00:00,King Power Stadium,46,47,0,1,2,1,7,4,6,6,16,11,3,1,10,9,6,2,16,13,8,2,3,3,44%,56%,1,2,,,3,5,380,491,286,403,75%,82%
6,157080,2,2019-09-29T15:30:00+00:00,King Power Stadium,46,34,1,0,5,0,5,0,5,3,13,3,3,0,9,1,4,2,12,9,9,0,0,1,68%,32%,1,1,0,1,0,1,724,328,645,252,89%,77%
7,157088,2,2019-10-05T14:00:00+00:00,Anfield,40,46,1,0,2,1,8,1,6,1,18,2,4,0,14,1,4,1,9,17,4,6,3,2,50%,50%,1,4,,,0,6,494,478,386,355,78%,74%
8,157100,2,2019-10-19T14:00:00+00:00,King Power Stadium,46,44,1,1,2,1,3,4,9,3,19,13,7,6,10,8,9,5,4,10,9,4,2,3,64%,36%,0,3,,,3,1,556,303,466,218,84%,72%
9,157112,0,2019-10-25T19:00:00+00:00,St. Mary's Stadium,41,46,0,5,0,9,3,15,2,5,6,25,1,5,3,16,3,9,3,12,2,7,1,0,27%,73%,,,1,0,6,3,272,709,173,611,64%,86%
10,157119,0,2019-11-03T14:00:00+00:00,Selhurst Park,52,46,0,0,0,2,3,5,5,7,12,14,4,2,3,11,9,3,15,16,5,6,2,1,44%,56%,2,2,,,3,3,334,431,262,353,78%,82%
11,157127,2,2019-11-09T17:30:00+00:00,King Power Stadium,46,42,0,0,2,0,7,1,9,4,19,8,3,3,9,5,10,3,10,10,5,4,1,2,50%,50%,1,1,,,1,5,486,478,426,401,88%,84%
12,157138,0,2019-11-23T15:00:00+00:00,The American Express Community Stadium,51,46,0,0,0,2,0,9,4,8,7,19,3,2,5,16,2,3,9,1,6,7,2,1,52%,48%,2,0,,,7,0,458,418,385,345,84%,83%
13,157147,2,2019-12-01T16:30:00+00:00,King Power Stadium,46,45,0,1,2,1,6,3,7,5,16,11,3,3,13,9,3,2,7,9,4,4,1,3,69%,31%,0,1,,,2,4,652,275,544,185,83%,67%
14,157157,2,2019-12-04T19:30:00+00:00,King Power Stadium,46,38,0,0,2,0,6,1,4,1,12,4,2,2,12,2,0,2,13,16,7,2,3,1,63%,37%,3,2,,,1,3,569,324,467,226,82%,70%
15,157166,0,2019-12-08T14:00:00+00:00,Villa Park,66,46,1,2,1,4,2,8,9,8,15,23,4,7,11,21,4,2,21,15,8,5,0,1,40%,60%,6,2,,,4,1,306,478,234,411,76%,86%
