,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,157021,0,2019-08-10T14:00:00+00:00,Vicarage Road,38,51,0,1,0,3,3,3,4,2,11,5,4,0,4,3,7,2,15,11,5,2,0,3,48%,52%,0,1,,,1,3,414,442,325,347,79%,79%
1,157027,1,2019-08-17T14:00:00+00:00,The American Express Community Stadium,51,48,0,0,1,1,4,3,9,4,16,8,3,1,12,4,4,4,11,10,8,6,2,4,57%,43%,0,2,,,2,3,497,377,395,276,79%,73%
2,157037,0,2019-08-24T14:00:00+00:00,The American Express Community Stadium,51,41,0,0,0,2,3,4,6,5,12,12,3,3,9,6,3,6,9,10,8,5,1,0,50%,50%,1,3,1,0,2,3,394,395,296,297,75%,75%
3,157051,2,2019-08-31T14:00:00+00:00,Etihad Stadium,50,51,2,0,4,0,6,2,8,1,15,6,1,3,10,5,5,1,10,6,8,1,1,3,53%,47%,1,1,,,1,2,598,523,535,454,89%,87%
4,157057,1,2019-09-14T14:00:00+00:00,The American Express Community Stadium,51,44,0,0,1,1,5,1,7,6,14,7,2,0,11,5,3,2,13,7,3,6,2,2,62%,38%,0,2,,,0,4,491,284,372,178,76%,63%
5,157072,1,2019-09-21T16:30:00+00:00,St. James' Park,34,51,0,0,0,0,4,3,5,6,11,16,2,7,7,9,4,7,12,8,5,3,0,3,28%,72%,2,1,,,2,4,280,718,195,633,70%,88%
6,157077,2,2019-09-28T14:00:00+00:00,Stamford Bridge,49,51,0,0,2,0,10,1,4,4,24,8,10,3,16,5,8,3,5,13,5,2,1,2,52%,48%,2,3,,,1,8,568,502,487,414,86%,82%
7,157086,2,2019-10-05T11:30:00+00:00,The American Express Community Stadium,51,47,2,0,3,0,6,3,4,3,17,8,7,2,10,3,7,5,11,7,4,4,1,1,47%,53%,2,1,,,3,3,494,547,405,452,82%,83%
8,157096,2,2019-10-19T14:00:00+00:00,Villa Park,66,51,1,1,2,1,8,5,8,8,24,20,8,7,16,11,8,9,9,17,7,5,1,0,48%,52%,1,4,0,1,4,6,441,475,371,398,84%,84%
9,157106,2,2019-10-26T14:00:00+00:00,The American Express Community Stadium,51,45,1,1,3,2,4,6,3,2,8,10,1,2,5,7,3,3,12,12,0,5,3,2,55%,45%,2,1,,,5,2,533,425,431,343,81%,81%
10,157118,2,2019-11-02T15:00:00+00:00,The American Express Community Stadium,51,71,0,0,2,0,5,0,12,4,21,7,4,3,15,5,6,2,11,8,8,3,3,1,58%,42%,0,1,,,0,3,538,391,452,307,84%,79%
11,157129,2,2019-11-10T14:00:00+00:00,Old Trafford,33,51,2,0,3,1,11,2,5,3,21,6,5,1,12,5,9,1,10,14,5,2,0,4,42%,58%,2,5,,,1,8,358,483,287,390,80%,81%
12,157138,0,2019-11-23T15:00:00+00:00,The American Express Community Stadium,51,46,0,0,0,2,0,9,4,8,7,19,3,2,5,16,2,3,9,1,6,7,2,1,52%,48%,2,0,,,7,0,458,418,385,345,84%,83%
13,157148,2,2019-11-30T15:00:00+00:00,Anfield,40,51,2,0,2,1,7,5,5,4,15,12,3,3,12,5,3,7,3,10,4,5,1,6,44%,56%,,,1,0,4,5,482,592,388,497,80%,84%
14,157155,0,2019-12-05T20:15:00+00:00,Emirates Stadium,42,51,0,1,1,2,5,9,4,5,12,20,3,6,9,15,3,5,10,11,9,9,7,0,49%,51%,3,1,,,7,4,389,413,325,337,84%,82%
15,157167,1,2019-12-08T16:30:00+00:00,The American Express Community Stadium,51,39,2,2,2,2,5,6,5,2,13,13,3,5,7,11,6,2,10,7,3,4,1,3,62%,38%,3,0,,,4,3,581,356,474,258,82%,72%
16,157178,1,2019-12-16T19:45:00+00:00,Selhurst Park,52,51,0,0,1,1,4,10,6,3,11,15,1,2,8,7,3,8,7,12,3,7,0,1,34%,66%,1,1,,,9,3,315,593,226,496,72%,84%
17,157187,0,2019-12-21T15:00:00+00:00,The American Express Community Stadium,51,62,0,1,0,1,2,2,4,5,9,7,3,0,5,6,4,1,6,11,4,3,2,3,69%,31%,1,3,,,1,2,648,293,532,188,82%,64%
18,157203,2,2019-12-26T12:30:00+00:00,Tottenham Hotspur Stadium,47,51,0,1,2,1,5,5,2,5,11,11,4,1,7,3,4,8,10,9,9,2,5,0,53%,47%,4,2,,,4,3,494,416,390,331,79%,80%
19,157206,2,2019-12-28T12:30:00+00:00,The American Express Community Stadium,51,35,1,0,2,0,6,2,6,3,16,10,4,5,7,6,9,4,9,11,9,2,3,0,55%,45%,0,2,,,2,4,496,413,411,317,83%,77%
20,157216,1,2020-01-01T12:30:00+00:00,The American Express Community Stadium,51,49,0,1,1,1,5,5,4,4,16,16,7,7,11,12,5,4,8,15,5,3,0,3,47%,53%,2,3,,,3,4,484,537,377,436,78%,81%
21,157229,2,2020-01-11T15:00:00+00:00,Goodison Park,45,51,1,0,1,0,6,2,4,6,14,9,4,1,11,7,3,2,7,7,4,3,2,2,53%,47%,2,1,,,2,5,491,426,390,315,79%,74%
22,157236,1,2020-01-18T15:00:00+00:00,The American Express Community Stadium,51,66,1,0,1,1,2,3,3,5,10,8,5,0,8,7,2,1,11,13,3,4,2,4,55%,45%,3,3,,,2,1,500,397,391,295,78%,74%
23,157245,2,2020-01-21T19:30:00+00:00,Vitality Stadium,35,51,2,0,3,1,3,8,4,6,11,21,4,7,8,9,3,12,9,12,5,8,2,1,34%,66%,1,1,,,7,1,303,567,205,473,68%,83%
24,157264,1,2020-02-01T15:00:00+00:00,London Stadium,48,51,2,0,3,3,6,6,3,10,12,19,3,3,8,12,4,7,8,9,4,6,2,1,35%,65%,1,1,,,4,3,321,607,237,509,74%,84%
25,157267,1,2020-02-08T17:30:00+00:00,The American Express Community Stadium,51,38,0,1,1,1,2,2,5,2,10,5,3,1,7,3,3,2,9,12,3,2,2,2,67%,33%,2,2,,,1,2,603,301,502,193,83%,64%
26,157282,1,2020-02-22T15:00:00+00:00,Bramall Lane,62,51,1,1,1,1,3,2,5,4,13,9,5,3,10,6,3,3,5,6,12,2,3,2,66%,34%,0,2,,,1,2,532,285,411,188,77%,66%
27,157287,0,2020-02-29T12:30:00+00:00,The American Express Community Stadium,51,52,0,0,0,1,8,3,9,6,23,12,6,3,13,11,10,1,8,9,8,7,1,3,66%,34%,2,1,,,2,8,538,273,444,187,83%,68%
28,157304,1,2020-03-07T15:00:00+00:00,Molineux Stadium,39,51,0,0,0,0,1,1,7,4,11,7,3,2,5,2,6,5,4,7,2,0,,,43%,57%,1,3,,,1,1,458,606,343,500,75%,83%
29,157307,2,2020-06-20T14:00:00+00:00,The American Express Community Stadium,51,42,0,0,2,1,5,6,2,3,9,13,2,4,7,9,2,4,13,8,10,7,0,4,41%,59%,2,1,,,5,3,325,476,261,423,80%,89%
30,157317,1,2020-06-23T17:00:00+00:00,King Power Stadium,46,51,0,0,0,0,2,2,7,3,11,10,2,5,7,5,4,5,10,13,6,7,,,66%,34%,2,2,,,2,2,588,294,506,211,86%,72%
31,157328,0,2020-06-30T19:15:00+00:00,The American Express Community Stadium,51,33,0,2,0,3,2,6,5,4,8,12,1,2,5,7,3,5,10,9,4,5,2,2,38%,62%,0,1,,,3,2,375,629,305,555,81%,88%
32,157341,0,2020-07-04T11:30:00+00:00,Carrow Road,71,51,0,1,0,1,1,2,4,3,12,8,7,3,7,6,5,2,11,13,0,2,4,0,58%,42%,2,2,,,1,1,587,418,506,345,86%,83%
33,157348,0,2020-07-08T19:15:00+00:00,The American Express Community Stadium,51,40,1,2,1,3,2,8,7,5,12,20,3,7,10,17,2,3,7,15,6,10,5,0,44%,56%,1,4,,,5,1,381,477,300,395,79%,83%
34,157357,0,2020-07-11T19:00:00+00:00,The American Express Community Stadium,51,50,0,2,0,5,0,8,3,12,3,26,0,6,3,20,0,6,7,3,2,7,6,1,29%,71%,1,0,,,3,0,335,799,256,723,76%,90%
35,157373,1,2020-07-16T19:15:00+00:00,St. Mary's Stadium,41,51,0,1,1,1,6,2,7,4,21,10,8,4,14,10,7,0,6,10,8,2,1,2,67%,33%,1,0,,,1,4,597,281,490,171,82%,61%
36,157377,1,2020-07-20T17:00:00+00:00,The American Express Community Stadium,51,34,0,0,0,0,3,1,5,4,11,12,3,7,8,9,3,3,13,12,9,7,1,1,62%,38%,4,2,,,1,3,542,315,477,241,88%,77%
37,157386,0,2020-07-26T15:00:00+00:00,Turf Moor,44,51,1,1,1,2,2,4,8,6,13,15,3,5,10,9,3,6,11,11,6,7,3,2,54%,46%,3,0,,,2,1,378,334,283,259,75%,78%
