,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,157019,1,2019-08-10T14:00:00+00:00,Selhurst Park,52,45,0,0,0,0,2,3,0,3,6,10,4,4,6,7,0,3,16,14,6,2,4,0,35%,65%,2,3,0,1,2,2,268,500,161,401,60%,80%
1,157032,2,2019-08-18T13:00:00+00:00,Bramall Lane,62,52,0,0,1,0,3,4,6,0,15,6,6,2,10,2,5,4,16,11,8,4,0,1,42%,58%,3,1,,,4,2,354,498,274,392,77%,79%
2,157039,0,2019-08-24T14:00:00+00:00,Old Trafford,33,52,0,1,1,2,3,3,13,1,22,5,6,1,14,5,8,0,8,18,8,1,,,71%,29%,2,4,,,1,2,562,231,481,141,86%,61%
3,157048,2,2019-08-31T14:00:00+00:00,Selhurst Park,52,66,0,0,1,0,5,2,10,3,22,10,7,5,14,3,8,7,15,16,13,2,2,0,52%,48%,2,6,0,1,2,4,407,379,343,315,84%,83%
4,157062,2,2019-09-14T14:00:00+00:00,Tottenham Hotspur Stadium,47,52,4,0,4,0,5,6,7,2,13,11,1,3,7,9,6,2,19,11,4,3,1,0,64%,36%,4,3,,,6,2,640,357,563,276,88%,77%
5,157068,1,2019-09-22T13:00:00+00:00,Selhurst Park,52,39,0,0,1,1,4,4,5,3,13,13,4,6,6,7,7,6,7,10,6,7,1,0,49%,51%,2,3,0,1,3,4,456,442,359,344,79%,78%
6,157078,2,2019-09-28T14:00:00+00:00,Selhurst Park,52,71,1,0,2,0,3,3,6,2,15,10,6,5,12,7,3,3,14,10,5,5,2,1,44%,56%,3,1,,,3,1,415,524,333,438,80%,84%
7,157094,0,2019-10-05T16:30:00+00:00,London Stadium,48,52,0,0,1,2,4,4,4,1,9,7,1,2,8,5,1,2,11,7,2,2,2,4,51%,49%,3,2,,,1,4,519,489,426,395,82%,81%
8,157098,0,2019-10-19T16:30:00+00:00,Selhurst Park,52,50,0,2,0,2,2,10,3,8,7,21,2,3,5,17,2,4,8,10,1,8,3,2,28%,72%,1,1,,,9,2,276,682,207,595,75%,87%
9,157105,1,2019-10-27T15:30:00+00:00,Emirates Stadium,42,52,2,1,2,2,6,4,8,2,15,10,1,4,10,8,5,2,18,9,12,5,1,1,56%,44%,2,0,,,2,4,444,345,362,267,82%,77%
10,157119,0,2019-11-03T14:00:00+00:00,Selhurst Park,52,46,0,0,0,2,3,5,5,7,12,14,4,2,3,11,9,3,15,16,5,6,2,1,44%,56%,2,2,,,3,3,334,431,262,353,78%,82%
11,157126,2,2019-11-09T12:30:00+00:00,Stamford Bridge,49,52,0,0,2,0,5,1,10,1,23,3,8,1,11,1,12,2,9,17,7,0,,,60%,40%,3,2,,,1,3,572,377,498,290,87%,77%
12,157139,0,2019-11-23T15:00:00+00:00,Selhurst Park,52,40,0,0,1,2,6,4,7,4,16,12,3,4,8,9,8,3,8,7,9,8,3,0,40%,60%,0,1,,,2,5,330,510,246,416,75%,82%
13,157145,0,2019-11-30T15:00:00+00:00,Turf Moor,44,52,0,1,0,2,4,2,8,4,15,7,3,1,12,6,3,1,13,9,5,6,1,1,43%,57%,2,0,,,1,3,347,464,229,348,66%,75%
14,157163,2,2019-12-03T19:30:00+00:00,Selhurst Park,52,35,0,0,1,0,2,3,3,2,7,6,2,1,4,4,3,2,6,15,6,9,1,0,30%,70%,3,3,1,0,3,1,258,575,190,499,74%,87%
15,157173,1,2019-12-07T15:00:00+00:00,Vicarage Road,38,52,0,0,0,0,3,0,4,2,13,3,6,1,8,3,5,0,15,16,6,2,1,1,50%,50%,4,2,,,0,3,384,391,280,288,73%,74%
16,157178,1,2019-12-16T19:45:00+00:00,Selhurst Park,52,51,0,0,1,1,4,10,6,3,11,15,1,2,8,7,3,8,7,12,3,7,0,1,34%,66%,1,1,,,9,3,315,593,226,496,72%,84%
17,157190,2,2019-12-21T15:00:00+00:00,St. James' Park,34,52,0,0,1,0,3,4,2,7,8,16,3,5,4,9,4,7,12,11,4,5,2,0,42%,58%,2,0,,,4,2,365,503,282,420,77%,83%
18,157198,2,2019-12-26T15:00:00+00:00,Selhurst Park,52,48,0,0,2,1,4,2,8,5,13,10,1,3,11,7,2,3,5,10,7,6,1,2,58%,42%,0,2,,,1,2,557,390,464,288,83%,74%
19,157212,1,2019-12-28T15:00:00+00:00,St. Mary's Stadium,41,52,0,0,1,1,5,2,4,3,14,5,5,0,10,2,4,3,13,7,12,4,2,2,59%,41%,1,2,,,1,4,471,334,380,243,81%,73%
20,157221,1,2020-01-01T17:30:00+00:00,Carrow Road,71,52,1,0,1,1,4,3,8,4,15,12,3,5,11,7,4,5,12,9,2,5,2,1,40%,60%,5,0,,,2,3,362,521,292,422,81%,81%
21,157228,1,2020-01-11T12:30:00+00:00,Selhurst Park,52,42,0,1,1,1,3,4,2,2,6,7,1,1,4,6,2,1,14,22,1,4,3,1,42%,58%,2,3,0,1,3,1,362,487,258,381,71%,78%
22,157239,1,2020-01-18T15:00:00+00:00,Etihad Stadium,50,52,0,1,2,2,6,3,10,1,25,5,9,1,16,4,9,1,9,7,14,2,0,1,72%,28%,1,2,,,2,4,666,270,595,174,89%,64%
23,157254,0,2020-01-21T19:30:00+00:00,Selhurst Park,52,41,0,1,0,2,0,6,5,6,6,15,1,3,6,6,0,9,12,13,0,8,2,1,44%,56%,1,2,,,4,0,365,451,231,317,63%,70%
24,157257,0,2020-02-01T15:00:00+00:00,Selhurst Park,52,62,0,0,0,1,3,3,5,3,13,10,5,4,8,6,5,4,9,15,9,5,1,0,60%,40%,3,2,,,3,3,515,337,418,240,81%,71%
25,157269,2,2020-02-08T12:30:00+00:00,Goodison Park,45,52,1,0,3,1,8,2,4,6,14,10,2,2,11,8,3,2,11,12,4,6,1,2,46%,54%,0,1,,,1,5,358,420,263,323,73%,77%
26,157278,2,2020-02-22T15:00:00+00:00,Selhurst Park,52,34,1,0,1,0,9,2,7,3,18,8,2,3,12,2,6,6,15,11,7,5,0,3,44%,56%,2,6,0,1,2,8,356,447,263,344,74%,77%
27,157287,0,2020-02-29T12:30:00+00:00,The American Express Community Stadium,51,52,0,0,0,1,8,3,9,6,23,12,6,3,13,11,10,1,8,9,8,7,1,3,66%,34%,2,1,,,2,8,538,273,444,187,83%,68%
28,157298,2,2020-03-07T15:00:00+00:00,Selhurst Park,52,38,1,0,1,0,3,3,3,2,10,10,4,5,5,7,5,3,12,16,8,8,2,1,44%,56%,4,4,,,3,2,371,464,266,349,72%,75%
29,157305,0,2020-06-20T18:45:00+00:00,Vitality Stadium,35,52,0,2,0,2,1,2,7,4,12,7,4,1,6,5,6,2,13,15,11,4,2,3,58%,42%,3,2,,,0,1,494,350,412,268,83%,77%
30,157318,2,2020-06-24T19:15:00+00:00,Anfield,40,52,2,0,4,0,7,0,10,3,21,3,4,0,14,0,7,3,7,5,6,0,0,1,73%,27%,,,,,0,3,886,330,789,235,89%,71%
31,157329,0,2020-06-29T19:00:00+00:00,Selhurst Park,52,44,0,0,0,1,4,4,6,3,17,8,7,1,10,7,7,1,12,13,9,1,,,58%,42%,1,1,,,3,4,479,354,389,272,81%,77%
32,157337,2,2020-07-04T14:00:00+00:00,King Power Stadium,46,52,0,0,3,0,4,1,6,5,15,7,5,1,11,5,4,2,18,8,3,7,1,1,52%,48%,2,1,,,1,1,506,450,427,358,84%,80%
33,157349,0,2020-07-07T17:00:00+00:00,Selhurst Park,52,49,1,2,2,3,4,6,4,6,13,14,5,2,9,11,4,3,11,10,7,9,1,0,42%,58%,1,0,,,3,2,381,538,296,451,78%,84%
34,157356,2,2020-07-12T13:15:00+00:00,Villa Park,66,52,1,0,2,0,9,5,1,3,12,9,2,1,6,9,6,0,21,21,5,1,1,0,44%,56%,2,4,0,1,5,7,314,386,231,306,74%,79%
35,157368,0,2020-07-16T19:15:00+00:00,Selhurst Park,52,33,0,1,0,2,5,5,4,9,13,17,4,3,8,12,5,5,10,15,2,7,1,0,40%,60%,1,2,,,3,5,428,625,336,546,79%,87%
36,157384,2,2020-07-20T19:15:00+00:00,Molineux Stadium,39,52,1,0,2,0,5,3,3,1,11,7,3,3,9,4,2,3,11,15,5,2,0,1,53%,47%,2,1,,,3,3,465,404,380,314,82%,78%
37,157388,1,2020-07-26T15:00:00+00:00,Selhurst Park,52,47,0,1,1,1,2,2,9,3,13,7,2,2,10,5,3,2,11,13,7,2,1,0,47%,53%,3,2,,,1,1,422,489,337,406,80%,83%
