,fixture_id,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
0,157015,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-08-09T19:00:00+00:00,1565377200,1565377200,1565380800,Regular Season - 1,Match Finished,FT,90,Anfield,"Michael Oliver, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",4,1,"{'halftime': '4-0', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
1,157031,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-08-17T14:00:00+00:00,1566050400,1566050400,1566054000,Regular Season - 2,Match Finished,FT,90,Carrow Road,"Stuart Attwell, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",3,1,"{'halftime': '1-0', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
2,157040,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-08-24T11:30:00+00:00,1566646200,1566646200,1566649800,Regular Season - 3,Match Finished,FT,90,Carrow Road,"Martin Atkinson, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",2,3,"{'halftime': '2-2', 'fulltime': '2-3', 'extratime': None, 'penalty': None}"
3,157054,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-08-31T14:00:00+00:00,1567260000,1567260000,1567263600,Regular Season - 4,Match Finished,FT,90,London Stadium,"Paul Tierney, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",2,0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4,157060,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-09-14T16:30:00+00:00,1568478600,1568478600,1568482200,Regular Season - 5,Match Finished,FT,90,Carrow Road,"Kevin Friend, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",3,2,"{'halftime': '2-1', 'fulltime': '3-2', 'extratime': None, 'penalty': None}"
5,157066,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-09-21T14:00:00+00:00,1569074400,1569074400,1569078000,Regular Season - 6,Match Finished,FT,90,Turf Moor,"David Coote, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",2,0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
6,157078,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-09-28T14:00:00+00:00,1569679200,1569679200,1569682800,Regular Season - 7,Match Finished,FT,90,Selhurst Park,"Jonathan Moss, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",2,0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
7,157091,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-10-05T14:00:00+00:00,1570284000,1570284000,1570287600,Regular Season - 8,Match Finished,FT,90,Carrow Road,"Andy Madley, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-sports.io/football/teams/66.png'}",1,5,"{'halftime': '0-2', 'fulltime': '1-5', 'extratime': None, 'penalty': None}"
8,157095,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-10-19T14:00:00+00:00,1571493600,1571493600,1571497200,Regular Season - 9,Match Finished,FT,90,Vitality Stadium,"Lee Mason, England","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",0,0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
9,157111,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-10-27T15:30:00+00:00,1572190200,1572190200,1572193800,Regular Season - 10,Match Finished,FT,90,Carrow Road,"Stuart Attwell, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",1,3,"{'halftime': '0-2', 'fulltime': '1-3', 'extratime': None, 'penalty': None}"
10,157118,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-11-02T15:00:00+00:00,1572706800,1572706800,1572710400,Regular Season - 11,Match Finished,FT,90,The American Express Community Stadium,"Kevin Friend, England","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",2,0,"{'halftime': '0-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
11,157131,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-11-08T20:00:00+00:00,1573243200,1573243200,1573246800,Regular Season - 12,Match Finished,FT,90,Carrow Road,"Andre Marriner, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}",0,2,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
12,157140,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-11-23T15:00:00+00:00,1574521200,1574521200,1574524800,Regular Season - 13,Match Finished,FT,90,Goodison Park,"Anthony Taylor, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",0,2,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
13,157151,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-12-01T14:00:00+00:00,1575208800,1575208800,1575212400,Regular Season - 14,Match Finished,FT,90,Carrow Road,"Paul Tierney, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",2,2,"{'halftime': '2-1', 'fulltime': '2-2', 'extratime': None, 'penalty': None}"
14,157162,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-12-04T19:30:00+00:00,1575487800,1575487800,1575491400,Regular Season - 15,Match Finished,FT,90,St. Mary's Stadium,"Kevin Friend, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",2,1,"{'halftime': '2-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
15,157171,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-12-08T14:00:00+00:00,1575813600,1575813600,1575817200,Regular Season - 16,Match Finished,FT,90,Carrow Road,"Simon Hooper, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-sports.io/football/teams/62.png'}",1,2,"{'halftime': '1-0', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
16,157179,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2019-12-14T15:00:00+00:00,1576335600,1576335600,1576339200,Regular Season - 17,Match Finished,FT,90,King Power Stadium,"Andy Madley, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-sports.io/football/teams/71.png'}",1,1,"{'halftime': '1-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
