,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,157017,1,2019-08-10T14:00:00+00:00,Vitality Stadium,35,62,0,0,1,1,3,3,7,4,13,8,3,1,7,3,6,5,10,19,3,4,1,1,52%,48%,2,1,,,2,2,485,428,384,332,79%,78%
1,157026,0,2019-08-17T14:00:00+00:00,Villa Park,66,35,0,2,1,2,7,4,9,4,21,12,5,4,11,8,10,4,10,13,10,5,5,2,62%,38%,0,2,,,2,6,490,295,402,208,82%,71%
2,157035,0,2019-08-25T13:00:00+00:00,Vitality Stadium,35,50,1,2,1,3,7,5,2,4,10,18,1,9,8,14,2,4,7,13,4,5,2,4,26%,74%,1,3,,,2,6,249,728,179,647,72%,89%
3,157050,2,2019-08-31T14:00:00+00:00,King Power Stadium,46,35,2,1,3,1,6,2,5,2,15,8,4,4,7,3,8,5,9,11,4,5,2,1,55%,45%,1,3,,,1,3,541,432,435,334,80%,77%
4,157055,2,2019-09-15T13:00:00+00:00,Vitality Stadium,35,45,1,1,3,1,6,5,5,5,13,14,2,4,8,9,5,5,5,14,7,7,4,0,40%,60%,0,4,,,4,3,336,488,232,373,69%,76%
5,157073,0,2019-09-20T19:00:00+00:00,St. Mary's Stadium,41,35,0,2,1,3,6,3,11,1,25,6,8,2,13,3,12,3,8,9,4,5,1,2,64%,36%,1,3,,,0,6,554,300,429,178,77%,59%
6,157075,1,2019-09-28T14:00:00+00:00,Vitality Stadium,35,48,1,1,2,2,5,6,4,4,13,17,4,7,11,11,2,6,7,8,6,6,2,2,49%,51%,3,1,,,4,3,456,478,349,369,77%,77%
7,157085,2,2019-10-06T13:00:00+00:00,Emirates Stadium,42,35,1,0,1,0,2,2,6,7,12,10,4,1,9,5,3,5,12,6,14,5,,,52%,48%,1,2,,,2,1,443,403,334,310,75%,77%
8,157095,1,2019-10-19T14:00:00+00:00,Vitality Stadium,35,71,0,0,0,0,2,1,6,6,11,10,3,3,5,3,6,7,8,11,6,7,2,2,47%,53%,1,3,,,1,2,407,469,326,378,80%,81%
9,157113,1,2019-10-26T14:00:00+00:00,Vicarage Road,38,35,0,0,0,0,3,5,3,3,7,15,1,7,3,6,4,9,14,8,5,10,5,3,40%,60%,5,3,,,5,3,337,501,253,417,75%,83%
10,157115,2,2019-11-02T12:30:00+00:00,Vitality Stadium,35,33,1,0,1,0,6,4,4,6,13,15,3,5,9,5,4,10,14,12,4,10,1,4,42%,58%,4,3,,,4,5,366,488,262,383,72%,78%
11,157130,2,2019-11-09T15:00:00+00:00,St. James' Park,34,35,1,1,2,1,9,4,5,7,21,16,7,5,12,9,9,7,10,5,5,4,4,1,33%,67%,2,0,,,3,7,279,559,195,469,70%,84%
12,157135,0,2019-11-23T15:00:00+00:00,Vitality Stadium,35,39,0,2,1,2,2,8,4,7,9,18,3,3,7,7,2,11,10,12,5,9,0,4,46%,54%,4,1,1,0,5,2,443,509,355,443,80%,87%
13,157153,2,2019-11-30T15:00:00+00:00,Tottenham Hotspur Stadium,47,35,1,0,3,2,5,6,7,8,14,20,2,6,11,12,3,8,10,12,4,8,1,0,52%,48%,0,2,,,4,2,515,455,415,358,81%,79%
14,157163,2,2019-12-03T19:30:00+00:00,Selhurst Park,52,35,0,0,1,0,2,3,3,2,7,6,2,1,4,4,3,2,6,15,6,9,1,0,30%,70%,3,3,1,0,3,1,258,575,190,499,74%,87%
15,157165,0,2019-12-07T15:00:00+00:00,Vitality Stadium,35,40,0,2,0,3,0,9,1,7,3,21,2,5,3,17,0,4,5,6,1,3,5,1,26%,74%,0,1,,,6,0,305,852,198,759,65%,89%
16,157177,0,2019-12-14T15:00:00+00:00,Stamford Bridge,49,35,0,0,0,1,5,2,5,1,18,11,8,8,15,11,3,0,9,14,9,4,3,1,67%,33%,1,2,,,1,5,590,293,487,192,83%,66%
17,157185,0,2019-12-21T15:00:00+00:00,Vitality Stadium,35,44,0,0,0,1,0,1,3,0,3,2,0,1,1,1,2,1,13,21,4,5,2,0,64%,36%,2,4,,,,,437,230,338,134,77%,58%
18,157195,1,2019-12-26T15:00:00+00:00,Vitality Stadium,35,42,1,0,1,1,4,2,5,6,12,17,3,9,9,11,3,6,5,13,8,3,1,0,39%,61%,4,4,,,1,3,383,599,305,520,80%,87%
19,157206,2,2019-12-28T12:30:00+00:00,The American Express Community Stadium,51,35,1,0,2,0,6,2,6,3,16,10,4,5,7,6,9,4,9,11,9,2,3,0,55%,45%,0,2,,,2,4,496,413,411,317,83%,77%
