,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,157016,0,2019-08-10T11:30:00+00:00,London Stadium,48,50,0,1,0,5,3,9,2,3,5,14,0,2,4,10,1,4,6,13,1,1,2,4,42%,58%,2,2,,,4,3,403,547,325,473,81%,86%
1,157030,1,2019-08-17T16:30:00+00:00,Etihad Stadium,50,47,2,1,2,2,10,2,8,1,30,3,12,0,22,1,8,2,14,4,13,2,3,1,55%,45%,1,0,,,0,8,610,506,551,425,90%,84%
2,157035,0,2019-08-25T13:00:00+00:00,Vitality Stadium,35,50,1,2,1,3,7,5,2,4,10,18,1,9,8,14,2,4,7,13,4,5,2,4,26%,74%,1,3,,,2,6,249,728,179,647,72%,89%
3,157051,2,2019-08-31T14:00:00+00:00,Etihad Stadium,50,51,2,0,4,0,6,2,8,1,15,6,1,3,10,5,5,1,10,6,8,1,1,3,53%,47%,1,1,,,1,2,598,523,535,454,89%,87%
4,157060,2,2019-09-14T16:30:00+00:00,Carrow Road,71,50,2,1,3,2,3,8,3,6,7,25,1,11,6,18,1,7,8,7,3,16,1,0,31%,69%,3,1,,,6,0,318,671,236,594,74%,89%
5,157071,2,2019-09-21T14:00:00+00:00,Etihad Stadium,50,38,5,0,8,0,11,4,13,0,28,5,4,1,20,4,8,1,5,9,5,4,2,2,68%,32%,2,2,,,4,3,727,336,655,265,90%,79%
6,157079,0,2019-09-28T16:30:00+00:00,Goodison Park,45,50,1,1,1,3,8,8,3,7,12,19,1,4,10,13,2,6,4,8,5,2,2,5,37%,63%,2,2,,,5,6,358,619,294,564,82%,91%
7,157089,0,2019-10-06T13:00:00+00:00,Etihad Stadium,50,39,0,0,0,2,2,2,6,3,18,7,10,2,9,4,9,3,11,14,9,1,1,2,76%,24%,5,2,,,0,2,714,230,634,149,89%,65%
8,157098,0,2019-10-19T16:30:00+00:00,Selhurst Park,52,50,0,2,0,2,2,10,3,8,7,21,2,3,5,17,2,4,8,10,1,8,3,2,28%,72%,1,1,,,9,2,276,682,207,595,75%,87%
9,157109,2,2019-10-26T11:30:00+00:00,Etihad Stadium,50,66,0,0,3,0,10,5,8,2,26,11,8,4,22,8,4,3,10,5,13,7,1,2,63%,37%,3,1,1,0,5,6,597,341,524,273,88%,80%
10,157121,2,2019-11-02T15:00:00+00:00,Etihad Stadium,50,41,0,1,2,1,4,3,9,0,26,3,13,0,19,1,7,2,11,10,17,0,3,0,75%,25%,3,1,,,2,2,639,225,562,139,88%,62%
11,157128,2,2019-11-10T16:30:00+00:00,Anfield,40,50,2,0,3,1,5,3,5,7,12,18,2,8,9,12,3,6,10,5,4,13,3,5,45%,55%,0,2,,,2,2,416,507,324,425,78%,84%
12,157141,2,2019-11-23T17:30:00+00:00,Etihad Stadium,50,49,2,1,2,1,4,2,7,6,15,11,4,3,7,8,8,3,5,9,8,2,3,4,46%,54%,1,1,,,1,2,558,644,477,574,85%,89%
