,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,157022,2,2019-08-10T16:30:00+00:00,Tottenham Hotspur Stadium,47,66,0,1,3,1,7,4,14,2,31,7,10,1,17,4,14,3,13,9,14,0,1,0,70%,30%,1,0,,,3,3,587,256,526,200,90%,78%
1,157030,1,2019-08-17T16:30:00+00:00,Etihad Stadium,50,47,2,1,2,2,10,2,8,1,30,3,12,0,22,1,8,2,14,4,13,2,3,1,55%,45%,1,0,,,0,8,610,506,551,425,90%,84%
2,157042,0,2019-08-25T15:30:00+00:00,Tottenham Hotspur Stadium,47,34,0,1,0,1,2,3,8,2,17,8,7,3,8,7,9,1,10,5,6,6,1,4,80%,20%,2,2,,,2,2,763,190,690,142,90%,75%
3,157045,1,2019-09-01T15:30:00+00:00,Emirates Stadium,42,47,1,2,2,2,8,9,10,3,26,13,8,1,13,6,13,7,13,19,11,6,3,1,54%,46%,3,5,,,7,6,453,388,380,309,84%,80%
4,157062,2,2019-09-14T14:00:00+00:00,Tottenham Hotspur Stadium,47,52,4,0,4,0,5,6,7,2,13,11,1,3,7,9,6,2,19,11,4,3,1,0,64%,36%,4,3,,,6,2,640,357,563,276,88%,77%
5,157070,2,2019-09-21T11:30:00+00:00,King Power Stadium,46,47,0,1,2,1,7,4,6,6,16,11,3,1,10,9,6,2,16,13,8,2,3,3,44%,56%,1,2,,,3,5,380,491,286,403,75%,82%
6,157083,2,2019-09-28T14:00:00+00:00,Tottenham Hotspur Stadium,47,41,2,1,2,1,4,6,3,6,9,14,2,2,6,8,3,6,5,16,6,6,1,1,41%,59%,2,2,1,0,5,2,369,518,290,447,79%,86%
7,157086,2,2019-10-05T11:30:00+00:00,The American Express Community Stadium,51,47,2,0,3,0,6,3,4,3,17,8,7,2,10,3,7,5,11,7,4,4,1,1,47%,53%,2,1,,,3,3,494,547,405,452,82%,83%
8,157103,1,2019-10-19T14:00:00+00:00,Tottenham Hotspur Stadium,47,38,0,1,1,1,2,2,3,2,12,7,7,3,7,4,5,3,5,9,11,2,5,1,69%,31%,4,3,,,1,1,686,313,592,206,86%,66%
9,157108,2,2019-10-27T15:30:00+00:00,Anfield,40,47,0,1,2,1,13,4,3,5,21,11,5,2,15,9,6,2,9,11,8,3,0,4,68%,32%,3,3,,,3,12,631,298,528,200,84%,67%
10,157120,1,2019-11-03T16:30:00+00:00,Goodison Park,45,47,0,0,1,1,3,2,3,2,7,5,1,1,6,3,1,2,9,8,5,2,1,2,47%,53%,1,2,,,1,2,375,443,281,344,75%,78%
11,157133,1,2019-11-09T15:00:00+00:00,Tottenham Hotspur Stadium,47,62,0,0,1,1,5,4,8,7,17,14,4,3,7,8,10,6,6,9,4,4,1,6,61%,39%,2,2,,,3,4,602,378,507,285,84%,75%
12,157144,0,2019-11-23T12:30:00+00:00,London Stadium,48,47,0,2,2,3,4,6,4,6,11,15,3,3,8,10,3,5,12,14,3,7,4,6,47%,53%,3,2,,,3,3,407,471,317,380,78%,81%
13,157153,2,2019-11-30T15:00:00+00:00,Tottenham Hotspur Stadium,47,35,1,0,3,2,5,6,7,8,14,20,2,6,11,12,3,8,10,12,4,8,1,0,52%,48%,0,2,,,4,2,515,455,415,358,81%,79%
14,157160,2,2019-12-04T19:30:00+00:00,Old Trafford,33,47,1,1,2,1,7,5,3,1,12,8,2,2,7,5,5,3,9,9,4,3,1,1,46%,54%,0,1,,,4,5,441,497,335,393,76%,79%
15,157172,2,2019-12-07T15:00:00+00:00,Tottenham Hotspur Stadium,47,44,3,0,5,0,7,1,3,5,13,7,3,1,8,5,5,2,12,8,1,1,1,2,49%,51%,1,1,,,1,2,476,479,368,366,77%,76%
16,157184,0,2019-12-15T14:00:00+00:00,Molineux Stadium,39,47,0,1,1,2,5,5,4,3,19,9,10,1,10,8,9,1,14,10,11,2,0,1,57%,43%,4,4,,,3,4,494,375,379,273,77%,73%
17,157192,0,2019-12-22T16:30:00+00:00,Tottenham Hotspur Stadium,47,49,0,2,0,2,1,3,2,6,5,13,2,4,3,8,2,5,9,11,3,5,0,2,44%,56%,4,3,1,0,1,1,455,571,356,467,78%,82%
18,157203,2,2019-12-26T12:30:00+00:00,Tottenham Hotspur Stadium,47,51,0,1,2,1,5,5,2,5,11,11,4,1,7,3,4,8,10,9,9,2,5,0,53%,47%,4,2,,,4,3,494,416,390,331,79%,80%
19,157211,1,2019-12-28T17:30:00+00:00,Carrow Road,71,47,1,0,2,2,2,7,3,1,5,15,0,7,2,5,3,10,12,10,4,6,3,3,41%,59%,3,3,,,5,1,394,554,279,450,71%,81%
20,157222,2,2020-01-01T15:00:00+00:00,St. Mary's Stadium,41,47,1,0,1,0,3,5,4,2,12,11,5,4,8,6,4,5,21,8,6,9,1,3,40%,60%,3,4,,,5,2,343,499,217,369,63%,74%
21,157233,0,2020-01-11T17:30:00+00:00,Tottenham Hotspur Stadium,47,40,0,1,0,1,4,7,8,5,14,13,2,1,9,12,5,1,4,8,4,3,2,2,33%,67%,0,2,,,5,4,381,786,298,683,78%,87%
22,157243,1,2020-01-18T12:30:00+00:00,Vicarage Road,38,47,0,0,0,0,2,5,8,6,15,16,5,5,11,11,4,5,13,13,3,3,2,3,41%,59%,2,3,,,4,2,342,504,236,414,69%,82%
23,157253,2,2020-01-22T19:30:00+00:00,Tottenham Hotspur Stadium,47,71,1,0,2,1,3,2,5,7,14,13,6,4,10,8,4,5,12,7,7,3,1,0,50%,50%,0,1,,,1,1,479,475,384,375,80%,79%
24,157262,2,2020-02-02T16:30:00+00:00,Tottenham Hotspur Stadium,47,50,0,0,2,0,3,6,0,6,3,19,0,7,3,14,0,5,8,14,2,6,2,0,33%,67%,2,5,0,1,6,1,347,692,261,608,75%,88%
25,157266,0,2020-02-16T14:00:00+00:00,Villa Park,66,47,1,2,2,3,4,10,8,6,18,23,6,7,12,19,6,4,12,10,12,7,0,1,54%,46%,2,0,,,7,3,444,386,339,292,76%,76%
26,157277,2,2020-02-22T12:30:00+00:00,Stamford Bridge,49,47,1,0,2,1,7,3,8,0,17,5,2,2,8,3,9,2,14,14,3,5,1,0,49%,51%,1,2,,,3,5,551,572,455,471,83%,82%
27,157292,0,2020-03-01T14:00:00+00:00,Tottenham Hotspur Stadium,47,39,2,1,2,3,5,4,2,7,13,14,6,3,10,11,3,3,12,14,4,5,,,65%,35%,3,2,,,1,3,621,322,532,238,86%,74%
28,157296,1,2020-03-07T17:30:00+00:00,Turf Moor,44,47,1,0,1,1,8,2,4,6,21,13,9,5,13,4,8,9,16,11,3,5,2,0,45%,55%,5,4,,,1,6,378,479,280,356,74%,74%
29,157312,1,2020-06-19T19:15:00+00:00,Tottenham Hotspur Stadium,47,33,1,0,1,1,3,6,3,4,10,12,4,2,4,7,6,5,17,18,7,6,1,3,38%,62%,0,1,,,6,2,365,586,273,485,75%,83%
