,id,date,time,timestamp,timezone,stage,week,status,country,league,teams,scores
541,104545,2021-02-25T01:00:00Z,01:00,1614214800,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 152, 'name': 'Oklahoma City Thunder', 'logo': 'https://media.api-sports.io/basketball/teams/152.png'}, 'away': {'id': 158, 'name': 'San Antonio Spurs', 'logo': 'https://media.api-sports.io/basketball/teams/158.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
542,104546,2021-02-25T01:00:00Z,01:00,1614214800,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 150, 'name': 'New Orleans Pelicans', 'logo': 'https://media.api-sports.io/basketball/teams/150.png'}, 'away': {'id': 140, 'name': 'Detroit Pistons', 'logo': 'https://media.api-sports.io/basketball/teams/140.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
543,104547,2021-02-25T01:00:00Z,01:00,1614214800,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 136, 'name': 'Chicago Bulls', 'logo': 'https://media.api-sports.io/basketball/teams/136.png'}, 'away': {'id': 149, 'name': 'Minnesota Timberwolves', 'logo': 'https://media.api-sports.io/basketball/teams/149.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
544,104548,2021-02-25T02:00:00Z,02:00,1614218400,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 155, 'name': 'Phoenix Suns', 'logo': 'https://media.api-sports.io/basketball/teams/155.png'}, 'away': {'id': 135, 'name': 'Charlotte Hornets', 'logo': 'https://media.api-sports.io/basketball/teams/135.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
545,104549,2021-02-25T03:00:00Z,03:00,1614222000,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 160, 'name': 'Utah Jazz', 'logo': 'https://media.api-sports.io/basketball/teams/160.png'}, 'away': {'id': 145, 'name': 'Los Angeles Lakers', 'logo': 'https://media.api-sports.io/basketball/teams/145.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
546,104550,2021-02-26T00:00:00Z,00:00,1614297600,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 154, 'name': 'Philadelphia 76ers', 'logo': 'https://media.api-sports.io/basketball/teams/154.png'}, 'away': {'id': 138, 'name': 'Dallas Mavericks', 'logo': 'https://media.api-sports.io/basketball/teams/138.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
547,104551,2021-02-26T00:30:00Z,00:30,1614299400,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 134, 'name': 'Brooklyn Nets', 'logo': 'https://media.api-sports.io/basketball/teams/134.png'}, 'away': {'id': 153, 'name': 'Orlando Magic', 'logo': 'https://media.api-sports.io/basketball/teams/153.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
548,104552,2021-02-26T00:30:00Z,00:30,1614299400,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 151, 'name': 'New York Knicks', 'logo': 'https://media.api-sports.io/basketball/teams/151.png'}, 'away': {'id': 157, 'name': 'Sacramento Kings', 'logo': 'https://media.api-sports.io/basketball/teams/157.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
549,104553,2021-02-26T01:00:00Z,01:00,1614301200,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 146, 'name': 'Memphis Grizzlies', 'logo': 'https://media.api-sports.io/basketball/teams/146.png'}, 'away': {'id': 144, 'name': 'Los Angeles Clippers', 'logo': 'https://media.api-sports.io/basketball/teams/144.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
550,104554,2021-02-26T02:00:00Z,02:00,1614304800,UTC,,,"{'long': 'Not Started', 'short': 'NS', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 139, 'name': 'Denver Nuggets', 'logo': 'https://media.api-sports.io/basketball/teams/139.png'}, 'away': {'id': 161, 'name': 'Washington Wizards', 'logo': 'https://media.api-sports.io/basketball/teams/161.png'}}","{'home': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}, 'away': {'quarter_1': None, 'quarter_2': None, 'quarter_3': None, 'quarter_4': None, 'over_time': None, 'total': None}}"
