,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
12,187,0,2018-11-26T20:30:00+00:00,Turf Moor,44,34,1,2,1,2,4,3,8,8,14,17,2,6,9,8,5,9,6,11,5,5,1,1,56%,44%,0,1,,,1,3,585,450,487,365,83%,81%
13,203,0,2018-12-01T15:00:00+00:00,St James' Park,34,48,0,1,0,3,4,4,7,3,16,7,5,0,7,7,9,0,10,10,7,3,3,3,58%,42%,3,3,,,1,4,492,358,405,250,82%,70%
14,213,1,2018-12-05T19:45:00+00:00,Goodison Park,45,34,1,1,1,1,3,5,8,3,19,8,8,0,12,7,7,1,7,18,14,2,0,2,76%,24%,0,5,,,4,2,646,204,543,129,84%,63%
15,223,0,2018-12-09T16:00:00+00:00,St James' Park,34,39,1,1,1,2,4,6,5,5,12,13,3,2,7,9,5,4,10,17,4,6,0,2,50%,50%,2,5,1,0,4,3,425,425,337,340,79%,80%
16,228,0,2018-12-15T15:00:00+00:00,John Smith's Stadium,37,34,0,0,0,1,5,5,7,2,15,8,3,1,10,3,5,5,5,13,10,1,2,1,73%,27%,1,1,,,4,5,624,233,503,129,81%,55%
17,242,1,2018-12-22T15:00:00+00:00,St James' Park,34,36,0,0,0,0,0,2,5,0,9,4,4,2,5,2,4,2,9,12,6,0,2,4,53%,47%,1,2,,,2,0,499,463,405,362,81%,78%
18,250,2,2018-12-26T15:00:00+00:00,Anfield,40,34,1,0,4,0,8,2,4,4,16,6,4,0,13,4,3,2,7,10,10,2,1,1,75%,25%,,,,,2,4,723,233,629,146,87%,63%
19,264,1,2018-12-29T15:00:00+00:00,Vicarage Road,38,34,0,1,1,1,5,2,2,4,12,8,5,2,5,3,7,5,17,16,3,6,1,4,62%,38%,1,2,,,1,4,566,326,484,233,86%,71%
20,272,0,2019-01-02T20:00:00+00:00,St James' Park,34,33,0,0,0,2,3,7,8,6,14,16,3,3,8,11,6,5,10,9,1,2,,,34%,66%,1,2,,,5,3,350,687,251,593,72%,86%
21,278,2,2019-01-12T17:30:00+00:00,Stamford Bridge,49,34,1,1,2,1,6,2,2,6,10,9,2,1,8,7,2,2,6,13,8,5,5,1,65%,35%,1,1,,,1,4,698,351,596,261,85%,74%
22,291,2,2019-01-19T15:00:00+00:00,St James' Park,34,43,1,0,3,0,6,1,5,5,16,9,5,3,12,5,4,4,11,6,7,10,1,0,53%,47%,0,1,,,1,3,375,325,284,213,76%,66%
23,301,2,2019-01-29T20:00:00+00:00,St James' Park,34,50,0,1,2,1,2,4,3,3,7,12,2,5,4,8,3,4,9,7,1,8,2,5,23%,77%,2,3,,,2,0,239,767,151,682,63%,89%
24,313,2,2019-02-02T12:30:00+00:00,Wembley Stadium,47,34,0,0,1,0,4,2,8,3,21,8,9,3,16,3,5,5,6,6,6,3,2,2,71%,29%,0,1,,,2,1,744,295,649,198,87%,67%
25,324,1,2019-02-11T20:00:00+00:00,Molineux Stadium,39,34,0,0,1,1,6,3,8,2,22,9,8,4,16,6,6,3,7,9,13,1,1,1,59%,41%,1,3,,,2,5,623,434,502,322,81%,74%
26,333,2,2019-02-23T15:00:00+00:00,St James' Park,34,37,0,0,2,0,12,0,11,1,29,3,6,2,23,2,6,1,11,7,12,0,,,54%,46%,2,0,0,1,0,10,549,480,455,378,83%,79%
27,341,2,2019-02-26T20:00:00+00:00,St James' Park,34,44,2,0,2,0,3,2,9,6,13,12,1,4,9,11,4,1,8,8,4,7,0,2,54%,46%,1,3,,,2,2,445,367,331,244,74%,66%
28,353,2,2019-03-02T17:30:00+00:00,London Stadium,48,34,2,0,2,0,4,2,3,6,10,17,3,9,7,9,3,8,8,14,1,6,1,3,55%,45%,3,4,,,2,2,538,422,447,335,83%,79%
29,363,2,2019-03-09T15:00:00+00:00,St James' Park,34,45,0,2,3,2,7,3,7,2,19,7,5,2,12,7,7,0,13,10,8,2,2,0,45%,55%,3,1,,,1,4,361,443,252,332,70%,75%
30,365,1,2019-03-16T15:00:00+00:00,Vitality Stadium,35,34,0,1,2,2,3,4,7,4,10,12,0,4,7,4,3,8,9,12,6,6,0,1,48%,52%,3,2,,,3,0,403,423,296,325,73%,77%
31,375,2,2019-04-01T19:00:00+00:00,Emirates Stadium,42,34,1,0,2,0,4,1,1,2,7,3,2,0,6,1,1,2,11,10,6,2,2,2,70%,30%,2,0,,,1,1,700,285,600,186,86%,65%
32,390,0,2019-04-06T14:00:00+00:00,St James' Park,34,52,0,0,0,1,5,1,9,2,18,3,4,0,11,3,7,0,12,13,9,4,2,4,53%,47%,1,2,,,0,5,436,392,362,297,83%,76%
33,399,0,2019-04-12T19:00:00+00:00,King Power Stadium,46,34,0,1,0,1,5,5,6,5,12,11,1,1,9,8,3,3,6,10,2,3,3,4,71%,29%,2,3,,,4,5,773,303,650,193,84%,64%
34,412,2,2019-04-20T16:30:00+00:00,St James' Park,34,41,2,0,3,1,6,3,4,7,15,15,5,5,9,8,6,7,5,11,4,11,0,2,43%,57%,0,2,,,3,2,320,417,200,317,63%,76%
35,415,1,2019-04-27T16:30:00+00:00,American Express Community Stadium,51,34,0,1,1,1,2,1,5,3,9,9,2,5,7,4,2,5,7,10,7,4,3,0,49%,51%,2,3,,,0,1,461,488,375,396,81%,81%
36,432,0,2019-05-04T18:45:00+00:00,St James' Park,34,40,1,2,2,3,7,4,3,6,14,11,4,1,10,10,4,1,10,4,2,3,4,2,30%,70%,1,1,,,1,4,294,677,204,567,69%,84%
37,438,0,2019-05-12T14:00:00+00:00,Craven Cottage,36,34,0,2,0,4,2,6,8,6,16,13,6,1,8,8,8,5,6,8,5,5,1,1,68%,32%,1,0,,,2,2,765,358,690,282,90%,79%
