,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,73,1,2018-08-12T12:30:00+00:00,St. Mary's Stadium,41,44,0,0,0,0,3,6,6,6,18,16,9,4,9,10,9,6,10,9,8,5,2,5,47%,53%,0,1,,,6,3,369,408,280,311,76%,76%
1,76,0,2018-08-19T12:30:00+00:00,Turf Moor,44,38,1,1,1,3,3,6,3,0,8,9,2,3,5,5,3,4,8,19,5,2,2,4,58%,42%,1,2,,,3,2,461,345,347,233,75%,68%
2,88,2,2018-08-26T15:00:00+00:00,Craven Cottage,36,44,3,2,4,2,12,2,10,5,25,12,3,5,8,9,17,3,11,8,6,4,1,5,63%,37%,2,1,,,0,8,572,301,488,223,85%,74%
3,97,0,2018-09-02T15:00:00+00:00,Turf Moor,44,33,0,2,0,2,2,9,6,6,9,21,1,6,5,13,4,8,7,13,2,5,1,1,46%,54%,2,3,0,1,7,2,437,513,350,438,80%,85%
4,112,2,2018-09-16T12:30:00+00:00,Molineux Stadium,39,44,0,0,1,0,7,2,13,5,30,7,10,0,20,2,10,5,10,9,8,2,1,1,58%,42%,2,4,,,2,5,567,395,469,297,83%,75%
5,116,2,2018-09-22T14:00:00+00:00,Turf Moor,44,35,2,0,4,0,5,5,3,5,12,19,4,9,10,7,2,12,17,6,3,8,1,2,37%,63%,2,0,,,5,1,360,604,243,498,68%,82%
6,133,0,2018-09-30T15:00:00+00:00,Cardiff City Stadium,43,44,0,0,1,2,5,2,9,1,20,3,6,0,13,2,7,1,11,15,10,2,2,1,54%,46%,1,3,,,0,3,318,287,197,159,62%,55%
7,136,1,2018-10-06T14:00:00+00:00,Turf Moor,44,37,1,0,1,1,3,2,0,7,6,18,3,9,4,9,2,9,9,11,1,10,3,0,31%,69%,2,2,,,1,2,275,580,169,463,61%,80%
8,151,2,2018-10-20T14:00:00+00:00,Etihad Stadium,50,44,1,0,5,0,10,0,6,4,24,5,8,1,18,4,6,1,11,5,10,1,,,69%,31%,2,2,,,0,5,679,302,597,226,88%,75%
9,156,0,2018-10-28T13:30:00+00:00,Turf Moor,44,49,0,1,0,4,1,8,4,9,7,24,2,7,4,17,3,7,14,10,4,4,5,0,30%,70%,4,2,,,4,1,325,796,266,720,82%,90%
10,173,2,2018-11-03T15:00:00+00:00,London Stadium,48,44,1,1,4,2,10,3,6,1,22,6,6,2,13,4,9,2,7,9,10,4,2,2,62%,38%,1,4,,,1,5,525,311,425,197,81%,63%
11,180,1,2018-11-10T15:00:00+00:00,"King Power Stadium, Leicester",46,44,0,0,0,0,5,1,9,3,22,6,8,2,13,3,9,3,13,10,12,1,1,2,63%,37%,2,0,0,0,1,4,479,298,377,189,79%,63%
12,187,0,2018-11-26T20:30:00+00:00,Turf Moor,44,34,1,2,1,2,4,3,8,8,14,17,2,6,9,8,5,9,6,11,5,5,1,1,56%,44%,0,1,,,1,3,585,450,487,365,83%,81%
