,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
0,67,2,2018-08-11T14:00:00+00:00,Vitality Stadium,35,43,1,0,2,0,4,1,6,5,12,10,2,4,10,8,2,2,11,9,7,4,0,2,62%,38%,1,1,,,1,2,502,287,397,175,79%,61%
1,75,1,2018-08-18T11:30:00+00:00,Cardiff City Stadium,43,34,0,0,0,0,1,6,6,1,12,12,5,5,7,10,5,2,14,16,5,5,2,0,51%,49%,2,2,0,1,6,0,314,305,202,182,64%,60%
2,89,1,2018-08-25T14:00:00+00:00,John Smith's Stadium,37,43,0,0,0,0,1,4,2,6,5,14,2,4,3,8,2,6,8,10,7,7,1,1,58%,42%,0,1,1,0,4,1,396,289,301,194,76%,67%
3,103,0,2018-09-02T12:30:00+00:00,Cardiff City Stadium,43,42,1,1,2,3,3,11,10,4,14,17,1,2,10,11,4,6,12,14,3,9,3,1,27%,73%,3,4,,,8,1,234,635,155,535,66%,84%
4,107,2,2018-09-15T14:00:00+00:00,Stamford Bridge,49,43,2,1,4,1,7,2,8,4,18,6,3,0,15,5,3,1,8,10,5,4,,,76%,24%,,,,,1,3,766,227,669,133,87%,59%
5,117,0,2018-09-22T14:00:00+00:00,Cardiff City Stadium,43,50,0,3,0,5,2,10,0,4,2,21,0,7,1,18,1,3,6,4,1,9,2,1,21%,79%,1,1,,,5,2,218,799,146,725,67%,91%
6,133,0,2018-09-30T15:00:00+00:00,Cardiff City Stadium,43,44,0,0,1,2,5,2,9,1,20,3,6,0,13,2,7,1,11,15,10,2,2,1,54%,46%,1,3,,,0,3,318,287,197,159,62%,55%
7,143,2,2018-10-06T14:00:00+00:00,Wembley Stadium,47,43,1,0,1,0,7,6,6,2,19,8,6,0,13,5,6,3,7,11,6,2,0,3,75%,25%,3,1,0,1,5,5,685,222,590,138,86%,62%
8,147,2,2018-10-20T14:00:00+00:00,Cardiff City Stadium,43,36,2,2,4,2,5,4,10,3,22,9,7,2,13,3,9,6,15,16,4,4,,,40%,60%,3,3,,,2,1,313,479,200,368,64%,77%
9,160,2,2018-10-27T14:00:00+00:00,Anfield,40,43,1,0,4,1,7,1,6,1,19,2,6,0,9,1,10,1,6,4,8,0,0,4,79%,21%,,,,,0,2,818,207,727,122,89%,59%
10,167,0,2018-11-03T15:00:00+00:00,Cardiff City Stadium,43,46,0,0,0,1,2,5,8,4,11,13,1,4,8,10,3,3,13,12,6,12,4,3,40%,60%,2,2,,,3,2,271,403,166,305,61%,76%
11,176,2,2018-11-10T12:30:00+00:00,Cardiff City Stadium,43,51,1,1,2,1,6,3,9,2,20,7,5,2,9,4,11,3,7,21,4,1,,,60%,40%,2,1,0,1,2,3,472,315,362,202,77%,64%
12,188,2,2018-11-24T15:00:00+00:00,Goodison Park,45,43,0,0,1,0,8,1,5,4,16,7,3,2,12,6,4,1,12,13,7,3,0,1,70%,30%,0,3,,,1,6,517,220,412,115,80%,52%
